task,model,proxy,target,rmse_significance,r2_significance,pearson_significance,spearman_significance,rmse_diff,r2_diff,pearson_diff,spearman_diff
bng_echoMonths,nn,L1s,L1,1,1,-1,-1,2.804561595579516,0.4814674950959892,-0.09000080491220146,-0.11981045741193944
bng_echoMonths,nn,L1s,L2s,1,1,1,1,162.87153187820252,0.8991576396726497,0.03245118715533678,0.038320053867032924
bng_echoMonths,nn,L1s,L2,1,1,-1,-1,126.11914308642736,0.2773514655908327,-0.025699979630250155,-0.13492721097249605
bng_echoMonths,nn,L1s,Lpls,-1,-1,0,0,-0.07455382297578905,-0.22059325290996024,0.0009621947313758761,-0.0023522988387523203
bng_echoMonths,nn,L1s,Lpl,1,-1,-1,-1,0.0258086267212268,-0.2813396094102807,-0.125348565391214,-0.15712088380777156
bng_echoMonths,nn,L2s,L1s,-1,-1,-1,-1,-1.1416731783258918,-0.41300381109709833,-0.029818613301805838,-0.03844518950497386
bng_echoMonths,nn,L2s,L1,1,-1,-1,-1,0.23232122748135886,-0.6723794090084196,-0.10178535657371128,-0.14182963892121367
bng_echoMonths,nn,L2s,L2,-1,-1,-1,-1,-51.38358708750002,-0.7587903636405514,-0.03244332525063827,-0.15714849364558536
bng_echoMonths,nn,L2s,Lpls,-1,-1,-1,-1,-0.03818659947061587,-0.37410725083464963,-0.03291754098555799,-0.0404448267885346
bng_echoMonths,nn,L2s,Lpl,-1,-1,-1,-1,-0.009084179272778214,-1.5632343251436733,-0.15281865249543655,-0.17917998776675453
bng_echoMonths,nn,Lpls,L1s,1,1,0,0,17.812178091330136,0.4426360588511598,-0.0024647377260694353,0.0022581215684523703
bng_echoMonths,nn,Lpls,L1,1,1,-1,-1,22.587574079283947,0.8777776294790147,-0.11903120239396159,-0.10494372876342672
bng_echoMonths,nn,Lpls,L2s,1,1,0,1,2990.066236546148,1.0959003552098432,0.0013338213804910404,0.040452202150818295
bng_echoMonths,nn,Lpls,L2,1,1,-1,-1,2968.6889654975375,0.39106001067899154,-0.08459787152479142,-0.12012193143383895
bng_echoMonths,nn,Lpls,Lpl,1,-1,-1,-1,0.04700443693626882,-0.07014332669643797,-0.11926966081533896,-0.14243942888264316
bng_echoMonths,nn,L1,L2,-1,-1,0,-1,-43.558128698821974,-0.472153230358873,-0.0010538770439761785,-0.018475326785675872
bng_echoMonths,nn,L1,Lpl,-1,-1,-1,-1,-0.03649760558730297,-0.5049627268307794,-0.008112764296043379,-0.04043480196642804
bng_echoMonths,nn,L2,L1,1,1,0,1,0.4425178491931039,0.13114584675655294,0.007562465754084563,0.03798470058856376
bng_echoMonths,nn,L2,Lpl,-1,-1,1,0,-0.03402518538051852,-0.7492730052057374,0.021887962349497553,0.0007556542203826788
bng_echoMonths,nn,Lpl,L1,1,1,-1,1,11.014014517587116,0.9166596497854324,-0.04678054107767117,0.037771092833208536
bng_echoMonths,nn,Lpl,L2,1,1,-1,1,1679.0455459306354,0.4708489576161057,-0.053343142852882115,0.022545172298878535
bng_echoMonths,bayreg,L1s,L1,1,-1,-1,-1,3.89266306378065,-484.9750444296169,-0.23531535113019134,-0.26174969621529715
bng_echoMonths,bayreg,L1s,L2s,0,-1,-1,1,-0.37589163011864457,-42034.000068212445,-0.013468673754548298,0.03843978842452328
bng_echoMonths,bayreg,L1s,L2,1,-1,-1,-1,40.971775110179976,-66698.88454037577,-0.1715928549255526,-0.2466983016762641
bng_echoMonths,bayreg,L1s,Lpls,1,1,-1,-1,0.0032107104709450107,69.18778568754826,-0.02867760557799965,-0.02857552323167166
bng_echoMonths,bayreg,L1s,Lpl,1,-1,-1,-1,0.21167470247521236,-241.1767769598609,-0.27251207515389014,-0.26877131260666304
bng_echoMonths,bayreg,L2s,L1s,1,1,-1,-1,1.057652529828344,174.20072849422277,-0.017693358590266328,-0.03851581215991433
bng_echoMonths,bayreg,L2s,L1,1,-1,-1,-1,1.7244143662000209,-5.148222760626108,-0.2668304227589599,-0.28486973907287094
bng_echoMonths,bayreg,L2s,L2,1,-1,-1,-1,30.91242776867287,-146.89997791178212,-0.19590546597113997,-0.2698502779280788
bng_echoMonths,bayreg,L2s,Lpls,1,1,-1,-1,0.08709068114873142,160.71871954845886,-0.05908004825989901,-0.06700071579538484
bng_echoMonths,bayreg,L2s,Lpl,1,1,-1,-1,0.07772654025602344,2.094987384736104,-0.2930356085592286,-0.2921672896123835
bng_echoMonths,bayreg,Lpls,L1s,0,-1,1,1,-0.029708538033595744,-132.47536444712358,0.015406266409267386,0.028570047322478878
bng_echoMonths,bayreg,Lpls,L1,1,-1,-1,-1,4.04028006203173,-727.4723910818008,-0.2802997607229856,-0.2903930529876951
bng_echoMonths,bayreg,Lpls,L2s,0,-1,-1,1,-0.3506279007712578,-100069.83356768919,-0.02623315957892873,0.06701790583969305
bng_echoMonths,bayreg,Lpls,L2,1,-1,-1,-1,41.16400457432823,-130198.82955142153,-0.22332141750158943,-0.27545294424489486
bng_echoMonths,bayreg,Lpls,Lpl,1,-1,-1,-1,0.22114861449168788,-367.83416530004615,-0.30868805733658006,-0.29768917770888276
bng_echoMonths,bayreg,L1,L2,1,-1,0,1,5.426027949881586,-17.32303885199513,0.006251850337519016,0.014945167221929345
bng_echoMonths,bayreg,L1,Lpl,1,1,-1,-1,0.009038322630930518,1.6496583397250362,-0.0072757686471248695,-0.007285960603197694
bng_echoMonths,bayreg,L2,L1,1,-1,-1,-1,0.4938335267446341,-6.489474458784251,-0.012000419461056594,-0.014969560136194049
bng_echoMonths,bayreg,L2,Lpl,1,-1,-1,-1,0.053417663544099714,-11.551406664355225,-0.0259897913827013,-0.02224143645590762
bng_echoMonths,bayreg,Lpl,L1,1,-1,0,1,0.10143167188335145,-7.385371920938361,0.003709705187051965,0.007274791301004335
bng_echoMonths,bayreg,Lpl,L2,1,-1,0,1,12.28660621519822,-73.82062432560855,0.00657051486850016,0.022239139517595874
california_housing,lr,L1s,L1,1,-1,-1,-1,0.12317142039452633,-68.14750269418211,-0.3705853833488078,-0.3388051573038697
california_housing,lr,L1s,L2s,0,-1,-1,1,0.002359556495655335,-2304.8078262331633,-0.04058949237474642,0.029136974779824604
california_housing,lr,L1s,L2,1,-1,-1,-1,0.061870537520825386,-2773.999585486433,-0.29057334623317554,-0.323311842645054
california_housing,lr,L1s,Lpls,1,1,0,0,0.003487564405187993,25.166148797790434,0.0022145485953607713,-0.004442541930972876
california_housing,lr,L1s,Lpl,1,-1,-1,-1,0.16008834999570692,-20.669152327328256,-0.3615746687849565,-0.3433963288375462
california_housing,lr,L2s,L1s,1,1,-1,-1,0.0722933068434441,36.32556038178844,-0.0116145636960297,-0.029179381326427584
california_housing,lr,L2s,L1,1,-1,-1,-1,0.02885259784794958,-2.2845573470575307,-0.22997694711957423,-0.22839110903591908
california_housing,lr,L2s,L2,1,-1,-1,-1,0.03450081131927374,-87.23254011953054,-0.1846126759101405,-0.21284760015463067
california_housing,lr,L2s,Lpls,1,1,-1,-1,0.1571980416711629,39.52820183716788,-0.021705606518625076,-0.03352213157242742
california_housing,lr,L2s,Lpl,1,1,-1,-1,0.03485398761604014,4.820580520499222,-0.2346277575911776,-0.23292091266532633
california_housing,lr,Lpls,L1s,0,-1,-1,0,0.0005060199108748997,-62.540823131278955,-0.007188702498667127,0.004423063062876487
california_housing,lr,Lpls,L1,1,-1,-1,-1,0.1299573301035924,-145.23115924201747,-0.38122963729674847,-0.3816149272622548
california_housing,lr,Lpls,L2s,0,-1,-1,1,0.0026632108615849415,-10200.026603228978,-0.0318075328563477,0.03355846951502779
california_housing,lr,Lpls,L2,1,-1,-1,-1,0.06243736087087437,-11064.707076609351,-0.28946525166626935,-0.36607424210234485
california_housing,lr,Lpls,Lpl,1,-1,-1,-1,0.17211899110000822,-50.28869806973711,-0.38396083509476864,-0.38627224437605717
california_housing,lr,L1,L2,0,-1,0,1,0.010556318178270852,-38.92668028723547,0.006214936665948412,0.015616573779041965
california_housing,lr,L1,Lpl,1,1,0,0,0.018310183161881155,4.41097875555122,-0.0009042346804087331,-0.004396198258484474
california_housing,lr,L2,L1,1,1,-1,-1,0.04338439005231526,2.6848900729119443,-0.010428643328552978,-0.012550924386172724
california_housing,lr,L2,Lpl,1,1,-1,-1,0.10092459656308678,2.839300745636794,-0.027093878203340693,-0.017112615744118487
california_housing,lr,Lpl,L1,1,-1,-1,0,0.015273206538906625,-1.6575353492536955,-0.09662513946334908,0.004579431801557343
california_housing,lr,Lpl,L2,1,1,-1,1,0.11511214297455186,11.118931143332633,-0.19541851947718755,0.01999476957275037
california_housing,xgboost,L1s,L1,1,-1,-1,-1,0.08521685731316153,-7.1633244915786465,-0.1521936357991377,-0.22007041266105948
california_housing,xgboost,L1s,L2s,0,0,0,1,-0.023702760951033186,-31.951550998003743,0.0888776087910414,0.10539550827048194
california_housing,xgboost,L1s,L2,1,-1,0,-1,0.035336510542349875,-42.55370709175811,-0.06808889473661062,-0.18376004959147663
california_housing,xgboost,L1s,Lpls,1,0,0,0,0.023092497038534443,0.12006061206416963,-0.05627937279163642,-0.05801826746295641
california_housing,xgboost,L1s,Lpl,1,0,-1,-1,0.10912786192738805,-2.427239290206428,-0.19227614101626644,-0.22695336666791277
california_housing,xgboost,L2s,L1s,1,0,0,-1,0.06811795258066744,2.992472036635323,-0.09873673278631809,-0.10541994654666675
california_housing,xgboost,L2s,L1,1,-1,-1,-1,0.046166405122643195,-1.7292410687279345,-0.1859846841309885,-0.24092274325609636
california_housing,xgboost,L2s,L2,1,-1,-1,-1,0.0251310837108758,-8.710092344824442,-0.09550638020062496,-0.20484622180196427
california_housing,xgboost,L2s,Lpls,1,0,-1,-1,0.13590307920432176,0.9999456266797973,-0.15931343557379618,-0.16338101196405286
california_housing,xgboost,L2s,Lpl,1,0,-1,-1,0.052965722662746684,0.24350186314175626,-0.23350080424711706,-0.24802807143358016
california_housing,xgboost,Lpls,L1s,-1,0,0,0,-0.01168824023446291,0.29244049887497514,0.04720657428461267,0.05798483356458245
california_housing,xgboost,Lpls,L1,1,-1,-1,-1,0.0968566379132012,-7.121033488832149,-0.18317623690741897,-0.19783388102935873
california_housing,xgboost,Lpls,L2s,0,0,0,1,0.034001742145281955,7.8071502554617105,0.018914098128712878,0.1634370702606624
california_housing,xgboost,Lpls,L2,1,0,-1,-1,0.10673152418899623,-1.5239843483704383,-0.2185045204530191,-0.16174743561662402
california_housing,xgboost,Lpls,Lpl,1,-1,-1,-1,0.11210804262133936,-3.298848406491876,-0.17511616533685664,-0.20499316434166143
california_housing,xgboost,L1,L2,0,-1,0,1,-0.010483968838969515,-3.729730526548132,0.019415953377727446,0.03617520065753571
california_housing,xgboost,L1,Lpl,1,1,0,0,0.015453359278295747,0.9171787476055837,-0.006628552672332921,-0.0069610632823634
california_housing,xgboost,L2,L1,1,0,-1,-1,0.04259482226000405,0.02152344292330044,-0.032977619978142414,-0.03618688336273884
california_housing,xgboost,L2,Lpl,1,0,-1,-1,0.08097978331314365,-0.9015908012170275,-0.04144356638397312,-0.04319676398365496
california_housing,xgboost,Lpl,L1,0,-1,0,0,0.005307288865635085,-4.265959195040795,0.009220418850266587,0.006989839200757075
california_housing,xgboost,Lpl,L2,0,-1,0,1,0.01213860558089741,-38.60697081895539,0.031105241189242405,0.04312231597009375
california_housing,nn,L1s,L1,1,1,1,-1,0.02865676094891828,0.22448104031084704,0.008140585489815277,-0.01957782907001049
california_housing,nn,L1s,L2s,1,1,-1,1,0.1211718414323788,0.2928853210584129,-0.03980968715510427,0.014436997321900097
california_housing,nn,L1s,L2,1,1,-1,1,0.15297506118142634,0.4861515871915988,-0.05198670690336088,0.04265647416842697
california_housing,nn,L1s,Lpls,-1,-1,1,1,-0.01357901980100551,-0.0640654171833781,0.010652350583351261,0.009522113674922977
california_housing,nn,L1s,Lpl,1,1,-1,-1,0.03974915029309045,0.2526952305683798,-0.03406587328273786,-0.05340162881385774
california_housing,nn,L2s,L1s,-1,-1,0,-1,-0.025988038831775362,-0.13835323147436995,0.0075470689481893505,-0.014453763604438952
california_housing,nn,L2s,L1,0,1,1,-1,0.0019999181505264696,0.1782460497099559,0.03909076798018063,-0.023143400324622976
california_housing,nn,L2s,L2,1,1,1,1,0.01710733834218392,0.26215372713531404,0.022106811392854586,0.03932869563957639
california_housing,nn,L2s,Lpls,-1,-1,0,0,-0.03794523071657063,-0.3454082835293576,0.003172681122008386,-0.0047356034962302285
california_housing,nn,L2s,Lpl,1,1,-1,-1,0.023313335739492735,0.09591848588918361,-0.03135865233345381,-0.056802743569813796
california_housing,nn,Lpls,L1s,1,1,-1,-1,0.3929888790705558,0.48792699026536474,-0.04534253471573338,-0.009789614118664025
california_housing,nn,Lpls,L1,1,1,-1,-1,0.4862701492516064,0.4808663049885745,-0.13699454286778517,-0.08811235063817027
california_housing,nn,Lpls,L2s,1,1,-1,0,2.9573029064832075,0.7609464127142157,-0.09971476759722948,0.004687640311917596
california_housing,nn,Lpls,L2,1,1,-1,-1,3.0199375230426146,0.8303052735920332,-0.16691816909330442,-0.025773008244868167
california_housing,nn,Lpls,Lpl,1,1,-1,-1,0.05050791236377267,0.0425260895296079,-0.10284363856763057,-0.12180688167130818
california_housing,nn,L1,L2,1,1,-1,1,0.07251310210598083,0.14215303934547707,-0.06836696807272857,0.06791655647608641
california_housing,nn,L1,Lpl,1,-1,-1,-1,0.012507578794065222,-0.024437985375211246,-0.02086288456549079,-0.028015976267633025
california_housing,nn,L2,L1,-1,-1,1,-1,-0.021873427049857563,-0.3060998099910319,0.04646206180216561,-0.022820770621638564
california_housing,nn,L2,Lpl,1,-1,-1,-1,0.021166815108432158,-1.114772832944527,-0.02762480482080898,-0.05646775306324725
california_housing,nn,Lpl,L1,1,1,-1,1,0.16593541763401104,0.34779540820270427,-0.09198578480918937,0.03363887598425108
california_housing,nn,Lpl,L2,1,1,-1,1,1.495645299925696,0.8268137257371349,-0.17759921435204068,0.0958506796109733
california_housing,bayreg,L1s,L1,1,-1,-1,-1,0.12293463566780644,-67.93911103419664,-0.3563782155314186,-0.32450473448084743
california_housing,bayreg,L1s,L2s,0,-1,-1,1,0.0016163022244598535,-2307.2897687371906,-0.030607048675093354,0.03726425442735189
california_housing,bayreg,L1s,L2,1,-1,-1,-1,0.06306353049738311,-2820.2636150699936,-0.28600055386742146,-0.3065696823950953
california_housing,bayreg,L1s,Lpls,1,1,0,0,0.00441541367631848,25.377463465642276,-0.002508894019367519,-0.00426360967566719
california_housing,bayreg,L1s,Lpl,1,-1,-1,-1,0.15826174017731226,-20.755077880522776,-0.3495580593422986,-0.3302911173944949
california_housing,bayreg,L2s,L1s,1,1,-1,-1,0.07969196282899249,35.70793172970025,-0.030160512697117434,-0.03730519725722675
california_housing,bayreg,L2s,L1,1,-1,-1,-1,0.028565565952292704,-1.4830652462295681,-0.22721589526708824,-0.22351851215536334
california_housing,bayreg,L2s,L2,1,-1,-1,-1,0.03365070295291994,-74.86479730100214,-0.17792573603371847,-0.20551478396870476
california_housing,bayreg,L2s,Lpls,1,1,-1,-1,0.16688232106183004,39.599750072632965,-0.04475443339982116,-0.04157556718560175
california_housing,bayreg,L2s,Lpl,1,1,-1,-1,0.03584221379731767,4.9690510456109935,-0.23195125335519443,-0.2292657420031491
california_housing,bayreg,Lpls,L1s,0,-1,0,0,0.00011822455107635133,-62.62713259794061,-0.002099474456994349,0.0042687796421468915
california_housing,bayreg,Lpls,L1,1,-1,-1,-1,0.13192933885112718,-144.83872239912438,-0.393613365153245,-0.3845229534294422
california_housing,bayreg,Lpls,L2s,0,-1,-1,1,0.0020092474281850903,-10307.899470659402,-0.026449981965165917,0.04156386232095047
california_housing,bayreg,Lpls,L2,1,-1,-1,-1,0.06381932378992927,-11208.936916462466,-0.29910674271256965,-0.36656110249049306
california_housing,bayreg,Lpls,Lpl,1,-1,-1,-1,0.1731518145845355,-50.81080091695736,-0.3923675754565326,-0.39042788710507903
california_housing,bayreg,L1,L2,0,-1,0,1,0.009993913792427644,-33.940255183534745,0.005198696424586924,0.018067013898091067
california_housing,bayreg,L1,Lpl,1,1,0,-1,0.019049788964730363,4.241434423926764,-0.002201355258622084,-0.005656280198680863
california_housing,bayreg,L2,L1,1,1,-1,-1,0.04598503442835711,2.558855140313331,-0.016396467989747476,-0.0163005387746179
california_housing,bayreg,L2,Lpl,1,1,-1,-1,0.10330053878964862,2.5377479821373896,-0.03438177093350475,-0.022082003515342008
california_housing,bayreg,Lpl,L1,1,0,-1,1,0.01646945491044588,-0.7612947507401486,-0.1068698989528806,0.005762486122615651
california_housing,bayreg,Lpl,L2,1,1,-1,1,0.13483006571340306,11.058003969731097,-0.2054836100174814,0.02371596071773019
infrared,lr,L1s,L1,0,-1,0,1,0.003963344503996685,-3.120485527903047,0.007184519632601149,0.065479504369123
infrared,lr,L1s,L2s,0,-1,-1,0,0.003219381716499131,-17.54083643044558,-0.1915372801277349,0.02419066159586508
infrared,lr,L1s,L2,-1,-1,1,1,-0.013570739064360293,-23.94852409234243,0.0369315629566569,0.11371502334743802
infrared,lr,L1s,Lpls,0,1,1,1,0.004347312563110495,1.3050892793118554,0.05476100623174429,0.06767367104846031
infrared,lr,L1s,Lpl,1,-1,0,0,0.044215566348023316,-0.25935915331868076,-0.025180099223053327,0.032009427200190635
infrared,lr,L2s,L1s,1,1,1,0,0.030011902501306253,2.722859506628353,0.058917340509677146,-0.023947605729162214
infrared,lr,L2s,L1,-1,0,1,1,-0.02072234159525216,-0.26604415271970216,0.14119390630344222,0.09505879958775341
infrared,lr,L2s,L2,-1,-1,1,1,-0.024159507371352973,-5.485591525577003,0.2016204819968333,0.14425611857267923
infrared,lr,L2s,Lpls,1,1,1,1,0.10546631365799641,2.790447723508764,0.06105449394404444,0.04348472815775456
infrared,lr,L2s,Lpl,1,1,1,1,0.00952808440781866,0.4617119810852284,0.0472230068931005,0.06264643260926427
infrared,lr,Lpls,L1s,0,-1,-1,-1,0.00030688854851351755,-2.269142570414119,-0.06073674592289349,-0.06776850714920593
infrared,lr,Lpls,L1,1,-1,0,1,0.010534563465951802,-5.681871556522934,0.016780106878678765,0.10309729587188592
infrared,lr,Lpls,L2s,0,-1,-1,-1,0.0028100868983447214,-32.275124105193804,-0.22224185955637105,-0.04358724317557347
infrared,lr,Lpls,L2,-1,-1,1,1,-0.012612652579554767,-39.815963754842876,0.03311757362318821,0.15217210789320088
infrared,lr,Lpls,Lpl,1,-1,0,1,0.05960009821435608,-1.4604505218633506,0.0041343831123728525,0.07006130957554171
infrared,lr,L1,L2,0,0,1,1,-0.008493932495585305,-0.30644509092948624,0.06830673633555592,0.04804113169024076
infrared,lr,L1,Lpl,1,0,-1,0,0.025089385948968312,-0.17794287471859738,-0.06367243957367602,-0.033445652505948845
infrared,lr,L2,L1,1,0,-1,-1,0.024913631665131913,0.12701947402283187,-0.04722995235587371,-0.033598263858669764
infrared,lr,L2,Lpl,1,0,-1,-1,0.07767323130134307,-0.08558230875614736,-0.10884140665832359,-0.06711572782386122
infrared,lr,Lpl,L1,1,1,1,0,0.11067643546754288,2.4088555764939334,0.08538468431267311,0.0334071096247315
infrared,lr,Lpl,L2,1,1,1,1,0.5127828092690053,3.6696695502029497,0.12642386646828174,0.08165143256190108
infrared,xgboost,L1s,L1,1,-1,-1,-1,0.07330434640986982,-492.21533819343773,-0.11237129681570768,-0.21810317505574367
infrared,xgboost,L1s,L2s,0,-1,0,0,0.00028337798817240634,-120216.39047536667,0.0243031914871559,-0.11047317816643584
infrared,xgboost,L1s,L2,1,-1,-1,0,0.01804712197227143,-150985.31942382848,-0.1501239041270547,-0.03530062338420435
infrared,xgboost,L1s,Lpls,0,-1,0,0,0.006319290740655348,-168.65137130782495,-0.005507301147276267,-0.07940934425987947
infrared,xgboost,L1s,Lpl,1,-1,-1,-1,0.18169663054459384,-142.70143640540846,-0.13098134822779114,-0.19530011449086748
infrared,xgboost,L2s,L1s,1,1,0,0,0.017987957140955968,429.2431648642748,-0.015159680313975549,0.11058459156719491
infrared,xgboost,L2s,L1,1,1,-1,-1,0.035004718339258,312.2029636800845,-0.16387541128261335,-0.2740603761039002
infrared,xgboost,L2s,L2,1,-1,-1,-1,0.014430351086828608,-200.7772036681516,-0.15950434389398865,-0.09193170790987358
infrared,xgboost,L2s,Lpls,1,1,0,0,0.06723727961971504,39.033617937074936,-0.023193164619190743,0.031023786721930874
infrared,xgboost,L2s,Lpl,1,1,-1,-1,0.07354748426877245,220.46463823875897,-0.21600009393584313,-0.2522544864729671
infrared,xgboost,Lpls,L1s,0,1,0,0,-0.002105501668940357,343.5600008697137,-0.02745048468297759,0.07965786226036323
infrared,xgboost,Lpls,L1,1,0,0,0,0.07090913330536933,79.52338520650767,-0.12783772605315263,-0.12182622109756798
infrared,xgboost,Lpls,L2s,0,-1,-1,0,0.00027448613588368365,-18579.322235288288,-0.08472762038935622,-0.03069364606756894
infrared,xgboost,Lpls,L2,1,-1,-1,0,0.01797470976870577,-28668.18043472154,-0.23750381858983455,0.06087820075965585
infrared,xgboost,Lpls,Lpl,1,1,-1,0,0.17395201740430516,115.72049689040612,-0.11774308007670357,-0.0988604947496408
infrared,xgboost,L1,L2,0,-1,0,1,0.0038959568685640045,-981.1343979985685,-0.08660690479384517,0.18236841362664596
infrared,xgboost,L1,Lpl,1,0,0,0,0.014182041166921233,0.8572384573240299,-0.007458331099976928,0.02176708270756947
infrared,xgboost,L2,L1,1,1,0,-1,0.01566562417305223,227.50996220112387,0.050268180751272484,-0.1822455896610696
infrared,xgboost,L2,Lpl,1,1,0,-1,0.07573293044951018,41.247233782730575,0.005062333457994533,-0.16046706796284133
infrared,xgboost,Lpl,L1,0,-1,0,0,0.0016065892827046846,-153.3359235050316,0.0009453359126213867,-0.023024322714812112
infrared,xgboost,Lpl,L2,0,-1,-1,1,0.007148201824537931,-2519.8366872596193,-0.09105048570245373,0.1598573363531363
infrared,nn,L1s,L1,1,1,-1,-1,0.03258155974643989,0.3042111601144948,-0.10389105056167457,-0.15342425933691828
infrared,nn,L1s,L2s,-1,-1,0,0,-0.01533374334473947,-0.6107901957747572,0.011339619884765964,0.01102672672280669
infrared,nn,L1s,L2,0,0,-1,-1,0.0037267579078706647,-0.13197745007315653,-0.03621395307921603,-0.16739641988395368
infrared,nn,L1s,Lpls,1,1,1,1,0.011870806019805502,1.0422544921541468,0.15252405657927826,0.1426282151037509
infrared,nn,L1s,Lpl,1,1,-1,-1,0.08391285397538917,0.5509477499763029,-0.1615855481142474,-0.13549742887412228
infrared,nn,L2s,L1s,1,1,0,0,0.032436574730118684,0.20463556121057525,-0.02823193668524865,-0.01093100712830794
infrared,nn,L2s,L1,1,1,-1,-1,0.02435006843351692,0.29159580238600036,-0.08284919051447594,-0.10226588158831473
infrared,nn,L2s,L2,1,1,-1,-1,0.012947467501562504,0.4840473605087494,-0.023170108102963202,-0.11672532875219135
infrared,nn,L2s,Lpls,1,1,1,1,0.08504390546380902,1.170151029562851,0.11168809091863853,0.13154760401114726
infrared,nn,L2s,Lpl,1,1,-1,-1,0.04213180450901899,0.21442645731911703,-0.11513374753906562,-0.0846116835948173
infrared,nn,Lpls,L1s,-1,-1,-1,-1,-0.021398997081184035,-1.875799151717279,-0.14220299709168446,-0.14278157568019426
infrared,nn,Lpls,L1,0,-1,-1,-1,0.007972599301829836,-2.449366765568245,-0.1479573679749148,-0.18681196411113093
infrared,nn,Lpls,L2s,-1,-1,-1,-1,-0.029949767366731522,-3.830984652530253,-0.06132085685448875,-0.1315456382802282
infrared,nn,Lpls,L2,0,0,0,-1,-0.00801849018622211,-3.4144981037951734,-0.01840213804994656,-0.2007178645253043
infrared,nn,Lpls,Lpl,1,-1,-1,-1,0.055748377557537865,-0.7093618040208369,-0.18481726345152244,-0.16831643163378202
infrared,nn,L1,L2,0,-1,0,0,-0.009405151680750179,-0.7373420577123864,0.009276179777753253,-0.01336701356127299
infrared,nn,L1,Lpl,1,1,0,0,0.013900764776217767,0.2643113391874343,-2.136374250127221e-05,0.017251266754529468
infrared,nn,L2,L1,0,-1,0,0,0.0012151321346991484,-0.31621834780452085,-0.008925216721780153,0.014234812362439488
infrared,nn,L2,Lpl,1,-1,0,0,0.011229823924151672,-0.6862302855274065,0.010926130211360248,0.0318469149722347
infrared,nn,Lpl,L1,1,1,1,0,0.07382114642092219,1.348224751312257,0.056667454094715554,-0.01765504147454479
infrared,nn,Lpl,L2,1,1,1,0,0.38880834069570747,1.985095945600788,0.07101792634393378,-0.031505438493675327
infrared,bayreg,L1s,L1,-1,-1,1,1,-0.00836436633798282,-2.2761870547848284,0.06996592506057432,0.030370493440279783
infrared,bayreg,L1s,L2s,0,-1,-1,1,-0.002919566804497592,-12.241425140283955,-0.1466878354947396,0.05709478241172655
infrared,bayreg,L1s,L2,-1,-1,1,1,-0.02542225030927725,-15.530799236773653,0.11928900100183751,0.07964044068447547
infrared,bayreg,L1s,Lpls,1,1,0,0,0.01979425347639019,1.1810997417677953,0.023200262151579998,-0.01816799017509843
infrared,bayreg,L1s,Lpl,1,0,0,0,0.03651716781575076,-0.05526643403650988,-0.0057127897366200595,-0.013995328194753152
infrared,bayreg,L2s,L1s,1,1,0,-1,0.04654824439510219,2.291293748589888,0.021744484014874804,-0.057051513077694765
infrared,bayreg,L2s,L1,-1,-1,1,0,-0.0167107445550716,-0.3967789650705411,0.07675531825255169,-0.009788506108805497
infrared,bayreg,L2s,L2,-1,-1,1,1,-0.032445086460120176,-4.094064648299467,0.20044744080034854,0.03977203011838633
infrared,bayreg,L2s,Lpls,1,1,0,-1,0.14297666374263285,2.5132891325060474,0.00312853968370852,-0.07530856280925471
infrared,bayreg,L2s,Lpl,1,1,-1,-1,0.03512366068516298,0.2633512458043745,-0.07308343795927355,-0.054112929719840615
infrared,bayreg,Lpls,L1s,0,-1,-1,0,-0.003956806423669135,-1.7766918643100276,-0.041707803486495276,0.018057216454164
infrared,bayreg,Lpls,L1,0,-1,1,1,0.0009594154128582388,-3.854884317606782,0.06078250477066792,0.03732636055668895
infrared,bayreg,Lpls,L2s,0,-1,-1,1,-0.00207302145117666,-16.985830729041528,-0.20662174721779442,0.07516540216116119
infrared,bayreg,Lpls,L2,-1,-1,1,1,-0.023346477269417576,-17.96572543711257,0.117315913143486,0.08701959726698073
infrared,bayreg,Lpls,Lpl,1,-1,0,0,0.05306633276789696,-1.1374011123270127,0.013013712184034278,-0.007343221943129995
infrared,bayreg,L1,L2,-1,0,1,1,-0.0106923094904261,-0.1438971340654982,0.06257348304307045,0.04958746413607518
infrared,bayreg,L1,Lpl,1,0,-1,-1,0.02682339047608978,-0.0013272555601973046,-0.061677583026612456,-0.04425170203054001
infrared,bayreg,L2,L1,1,-1,-1,-1,0.02403545874124305,-0.3381698515138125,-0.04919086923338009,-0.04467247454133292
infrared,bayreg,L2,Lpl,1,-1,-1,-1,0.07352780974542278,-0.6937512217817532,-0.11731717578477685,-0.0888810573362991
infrared,bayreg,Lpl,L1,1,1,1,1,0.07212890123035698,1.654189601043415,0.07305502813939013,0.0441176505007368
infrared,bayreg,Lpl,L2,1,1,1,1,0.3908303599363794,2.4182763006320513,0.12438318512739313,0.09399615792014726
life_expectancy,lr,L1s,L1,1,-1,-1,-1,0.3154114632324765,-0.5041202129167996,-0.21968521111896802,-0.19121716801619015
life_expectancy,lr,L1s,L2s,0,-1,-1,1,0.4295954323415323,-1.9439390344732836,-0.08323829742910739,0.06808247416517688
life_expectancy,lr,L1s,L2,0,-1,-1,-1,0.9793400905915988,-2.2853951699512445,-0.152002028887028,-0.1326561215537792
life_expectancy,lr,L1s,Lpls,-1,1,1,0,-0.07439779761711651,0.0866754407163246,0.11944480695673057,-0.016587955862326975
life_expectancy,lr,L1s,Lpl,1,-1,-1,-1,0.056865429730944994,-0.340121521185879,-0.18422685414163087,-0.23208842945120495
